Report ID,Filing Year,Filing Period,Report Type,Entity Name,Street Address,City,State,Zip Code,Phone Number,Principal Last Name,Principal First Name,Lobbyist Employees,Target Office,Candidate Last Name,Candidate First Name,Candidate Type,Political Committee,Third Party,Compensation Owed,Total Expenses,Total Raised
428274,2019,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone; Tony  Constantinople; Anthony Constantinople  III; Lauren George; Robert Kevin Jones; Stylianos Karolidis; Bailey McGillian; Julianna Mirra; Jacob Potent; Jordan Press; Andrea Reres; Carol Swift; Peter  Vallone SR; Steven Williams;,Borough President,Vallone,Paul,Candidate,Vote Vallone,,0,0,400
430874,2020,3,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,0,0,4500
430874,2020,3,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,0,0,4500
430874,2020,3,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,0,0,4500
431595,2020,3,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,US Congress,Torres,Ritchie,Public Servant,Torres for Congress,,0,0,500
431595,2020,3,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,US Congress,Torres,Ritchie,Public Servant,Torres for Congress,,0,0,500
431595,2020,3,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,US Congress,Torres,Ritchie,Public Servant,Torres for Congress,,0,0,500
433602,2020,4,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,James Capalino; Susan Hinkson;,Congress,Delgado,Antonio,Public Servant,Antonio Delgado for Congres,,0,0,250
433602,2020,4,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,James Capalino; Susan Hinkson;,Congress,Delgado,Antonio,Public Servant,Antonio Delgado for Congres,,0,0,250
434302,2020,4,Fundraising,"Transgender Equity Consulting, Inc.",1873 Hart St,Ridgewood,NY,11385,9173610065,Gentili,Cecilia,Cecilia Gentili;,City Council Member,Crespo,Elisa,Candidate,Friends of Elisa Crespo,,0,0,250
434302,2020,4,Fundraising,"Transgender Equity Consulting, Inc.",1873 Hart St,Ridgewood,NY,11385,9173610065,Gentili,Cecilia,Cecilia Gentili;,City Council Member,Crespo,Elisa,Candidate,Friends of Elisa Crespo,,0,0,250
435684,2020,4,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus;,City Council Member,Riley,Kevin,Candidate,Riley for the Bronx,,1500,0,1610
435684,2020,4,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,1500,0,2925
436224,2020,4,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; bianca rajpersaud; Charles Capetanakis; Melissa Chapman; John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein; howard weiss;,Mayor,Adams,Eric,Candidate,Eric Adams 2021,,0,0,4350
436224,2020,4,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; bianca rajpersaud; Charles Capetanakis; Melissa Chapman; John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein; howard weiss;,Mayor,Adams,Eric,Candidate,Eric Adams 2021,,0,0,4350
436224,2020,4,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; bianca rajpersaud; Charles Capetanakis; Melissa Chapman; John ''Sean'' Crowley; Sid Davidoff; Arthur Goldstein; howard weiss;,Mayor,Adams,Eric,Candidate,Eric Adams 2021,,0,0,4350
438689,2020,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; Melissa Chapman; John ''Sean'' Crowley; Arthur Goldstein;,City Council Member,Brooks,Selvena,Candidate,Selvena for Queens,,0,0,1900
438689,2020,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; Melissa Chapman; John ''Sean'' Crowley; Arthur Goldstein;,City Council Member,Brooks,Selvena,Candidate,Selvena for Queens,,0,0,1900
438689,2020,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; Melissa Chapman; John ''Sean'' Crowley; Arthur Goldstein;,City Council Member,Brooks,Selvena,Candidate,Selvena for Queens,,0,0,1900
439492,2020,5,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Powers,Keith,Candidate,Keith for NYC,,3425,0,3425
439492,2020,5,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Powers,Keith,Candidate,Keith for NYC,,3425,0,3425
439560,2020,5,Fundraising,The Mount Sinai Hospital,"One Gustave L Levy Place, Box 1499",New York,NY,10029,6466057200,Beckstrom,Brad,David L. Reich;,Borough President,Levine,Mark,Candidate,NY for Levine,,0,150,7000
440216,2020,5,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,6000,0,16440
440216,2020,5,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,City Council Member,Riley,Kevin,Candidate,Riley for the Bronx,,3000,0,15245
440240,2020,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III; Perry Vallone;,City Council Member,Salamanca,Rafael,Candidate,Salamanca 2021,,0,0,5500
440240,2020,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III; Perry Vallone;,City Council Member,Salamanca,Rafael,Candidate,Salamanca 2021,,0,0,5500
440240,2020,5,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III; Perry Vallone;,City Council Member,Salamanca,Rafael,Candidate,Salamanca 2021,,0,0,5500
441752,2020,4,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Cabrera,Frenando,Candidate,Frenando Cabrera for New York,,1150,0,1150
441752,2020,4,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Cabrera,Frenando,Candidate,Frenando Cabrera for New York,,1150,0,1150
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Mayor,Diane,Morales,Candidate,Dianne Morales for NYC,,0,0,25
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,City Council Member,Tiffany,Caban,Candidate,Caban for Council,,0,0,25
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,City Council Member,Rivera,Carlina,Candidate,Carlina 2021,,0,0,325
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Mayor,Diane,Morales,Candidate,Dianne Morales for NYC,,0,0,25
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,City Council Member,Tiffany,Caban,Candidate,Caban for Council,,0,0,25
449673,2020,6,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,City Council Member,Rivera,Carlina,Candidate,Carlina 2021,,0,0,325
450013,2020,6,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,3000,0,28082
402082,2019,4,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Gibson,Vanessa,Candidate,New Yorkers for Vanessa L. Gibson,,0,0,120
402082,2019,4,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,Borough President,Vallone,Paul,Candidate,Vote Vallone,,0,0,250
402082,2019,4,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Gibson,Vanessa,Candidate,New Yorkers for Vanessa L. Gibson,,0,0,120
402082,2019,4,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Perry Vallone;,Borough President,Vallone,Paul,Candidate,Vote Vallone,,0,0,250
402082,2019,4,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Gibson,Vanessa,Candidate,New Yorkers for Vanessa L. Gibson,,0,0,120
402108,2019,4,Fundraising,"Greenberg Traurig, LLP","200 Park Avenue, 15th Floor",New York,NY,10166,2128019355,Mascialino,John,Robert Harding;,Queens District Attorney,Katz,Melinda,Public Servant,Katz 2021,,0,0,1600
402108,2019,4,Fundraising,"Greenberg Traurig, LLP","200 Park Avenue, 15th Floor",New York,NY,10166,2128019355,Mascialino,John,Robert Harding;,Queens District Attorney,Katz,Melinda,Public Servant,Katz 2021,,0,0,1600
402108,2019,4,Fundraising,"Greenberg Traurig, LLP","200 Park Avenue, 15th Floor",New York,NY,10166,2128019355,Mascialino,John,Robert Harding;,Queens District Attorney,Katz,Melinda,Public Servant,Katz 2021,,0,0,1600
404170,2019,5,Fundraising,The Mount Sinai Hospital,"One Gustave L Levy Place, Box 1499",New York,NY,10029,6466057200,Beckstrom,Brad,David L. Reich;,Undecided,Johnson,Corey,Candidate,Corey 2021,,0,400,2500
404399,2019,5,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,Richard Kassel;,Queens Borough President,Constantinides,Costa,Public Servant,COSTA 2021,,0,0,0
404399,2019,5,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,Richard Kassel;,Queens Borough President,Constantinides,Costa,Public Servant,COSTA 2021,,0,0,0
406042,2019,5,Fundraising,"Law Office of Vincent L. Petraro, PLLC","350 7th Avenue, Suite 1703",New York,NY,10001,2127360525,Petraro,Vincent,Joshua Bienstock; Vincent Petraro;,City Council Member,Avella,Tony,Candidate,Tony Avella for NYC,,0,0,350
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Public Advocate,williams,Jumaane,Candidate,Jumaane 4 Public advocate,,0,0,250
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; howard weiss;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,2800
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Public Advocate,williams,Jumaane,Candidate,Jumaane 4 Public advocate,,0,0,250
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; howard weiss;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,2800
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein;,Public Advocate,williams,Jumaane,Candidate,Jumaane 4 Public advocate,,0,0,250
406954,2019,5,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; howard weiss;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,2800
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; Brian Kochisarli;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,13150
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; John ''Sean'' Crowley; Brian Kochisarli;,City Council Member,adams,adrienne,Candidate,adams for nyc,,0,0,3900
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; Brian Kochisarli;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,13150
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; John ''Sean'' Crowley; Brian Kochisarli;,City Council Member,adams,adrienne,Candidate,adams for nyc,,0,0,3900
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Arthur Goldstein; Brian Kochisarli;,City Council Member,salamanca,rafael,Candidate,salamanca 2021,,0,0,13150
414633,2019,6,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,Brian Simon; John ''Sean'' Crowley; Brian Kochisarli;,City Council Member,adams,adrienne,Candidate,adams for nyc,,0,0,3900
417652,2019,6,Fundraising,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus;,Borough President,Hyndman,Alicia,Candidate,Hyndman for New York City,,6667,0,20901
419364,2019,6,Fundraising,Bowen Public Affairs Consulting,"147 S Oxford St, Apt 1D",Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Undecided,Johnson,Corey,Candidate,Corey 2021,,0,0,0
420723,2020,1,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,Jeffrey Lee;,City Council Member,Hanif,Shahana,Candidate,Shahana from Brooklyn,,0,0,0
420723,2020,1,Fundraising,"James F. Capalino & Associates, Inc.","233 Broadway, Suite 710",New York,NY,10007,2126165810,Fiorillo,Jessica,Jeffrey Lee;,City Council Member,Hanif,Shahana,Candidate,Shahana from Brooklyn,,0,0,0
422046,2020,1,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Queens Borough President,Crowley,Elizabeth,Public Servant,Friends of Elizabeth Crowley,,0,0,500
422046,2020,1,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Queens Borough President,Crowley,Elizabeth,Public Servant,Friends of Elizabeth Crowley,,0,0,500
422046,2020,1,Fundraising,"New York Electrical Contractors Association, Inc.",633 Third Ave. Foor 9,NYC,NY,10017,2124810530,Rescigno Jr.,Peter R.,Edwin Lopez; Peter Rescigno;,Queens Borough President,Crowley,Elizabeth,Public Servant,Friends of Elizabeth Crowley,,0,0,500
422169,2020,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,Brooklyn Borough President,Cornegy,Robert,Public Servant,Cornegy for New York,,4910,0,4910
422169,2020,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Danna Sosa;,City Council Member,Ayala,Diana,Candidate,Ayala 2021,,2000,0,2000
422169,2020,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,Brooklyn Borough President,Cornegy,Robert,Public Servant,Cornegy for New York,,4910,0,4910
422169,2020,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Danna Sosa;,City Council Member,Ayala,Diana,Candidate,Ayala 2021,,2000,0,2000
422182,2020,1,Fundraising,"Sanctuary for Families, Inc.","PO Box 1406, Wall Street Station (STREET ADDR CONFIDENTIAL)",New York,NY,10268,2123496009,Kluger,Judy,LISA MUELLER;,City Council Member,Lander,Brad,Candidate,Lander for NYC,,0,0,1000
422182,2020,1,Fundraising,"Sanctuary for Families, Inc.","PO Box 1406, Wall Street Station (STREET ADDR CONFIDENTIAL)",New York,NY,10268,2123496009,Kluger,Judy,LISA MUELLER;,City Council Member,Lander,Brad,Candidate,Lander for NYC,,0,0,1000
422182,2020,1,Fundraising,"Sanctuary for Families, Inc.","PO Box 1406, Wall Street Station (STREET ADDR CONFIDENTIAL)",New York,NY,10268,2123496009,Kluger,Judy,LISA MUELLER;,City Council Member,Lander,Brad,Candidate,Lander for NYC,,0,0,1000
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Mayor,Johnson,Corey,Candidate,Corey 2021,,0,0,300
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Comptroller,Rosenthal,Helen,Candidate,Helen Rosenthal 2021,,0,0,0
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Borough President,Levine,Mark,Candidate,NY for Levine,,0,0,0
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Mayor,Johnson,Corey,Candidate,Corey 2021,,0,0,300
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Comptroller,Rosenthal,Helen,Candidate,Helen Rosenthal 2021,,0,0,0
422459,2020,1,Fundraising,Bowen Public Affairs Consulting Inc,147 S Oxford St Apt 1D,Brooklyn,NY,11217,4109913556,Bowen,Andrea,Andrea Bowen;,Borough President,Levine,Mark,Candidate,NY for Levine,,0,0,0
422734,2020,1,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,John ''Sean'' Crowley;,Borough President,Crowley,Elizabeth,Candidate,Elizabeth Crowley for Queens,,0,0,500
422734,2020,1,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,John ''Sean'' Crowley; Arthur Goldstein; Brian Simon;,Borough President,Richards,Donovan,Candidate,Richards for New York,,0,0,1980
